HeaderRISKFACTOR,nameCHAR,idCHAR,typeCHAR,descriptionCHAR,modelCHAR,meanNMBR,stdNMBR,skewNMBR,kurtNMBR,value_baseNMBR,mr_levelNMBR,mr_rateNMBR,nodeNMBR
Item,RF_EQ_DE,RF_EQ_DE,RF_EQ,Riskfactor Equity Germany,GBM,0,0.18,-0.5,5,9820
Item,RF_EQ_NA30,RF_EQ_NA30,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA31,RF_EQ_NA31,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA32,RF_EQ_NA32,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA33,RF_EQ_NA33,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA34,RF_EQ_NA34,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA35,RF_EQ_NA35,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA36,RF_EQ_NA36,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA37,RF_EQ_NA37,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA38,RF_EQ_NA38,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA39,RF_EQ_NA39,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA40,RF_EQ_NA40,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA41,RF_EQ_NA41,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA42,RF_EQ_NA42,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA43,RF_EQ_NA43,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA44,RF_EQ_NA44,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA45,RF_EQ_NA45,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA46,RF_EQ_NA46,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA47,RF_EQ_NA47,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA48,RF_EQ_NA48,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA49,RF_EQ_NA49,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA50,RF_EQ_NA50,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA51,RF_EQ_NA51,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA52,RF_EQ_NA52,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA53,RF_EQ_NA53,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA54,RF_EQ_NA54,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA55,RF_EQ_NA55,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA56,RF_EQ_NA56,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA57,RF_EQ_NA57,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA58,RF_EQ_NA58,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA59,RF_EQ_NA59,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA60,RF_EQ_NA60,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA61,RF_EQ_NA61,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA62,RF_EQ_NA62,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA63,RF_EQ_NA63,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA64,RF_EQ_NA64,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA65,RF_EQ_NA65,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA66,RF_EQ_NA66,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA67,RF_EQ_NA67,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA68,RF_EQ_NA68,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA69,RF_EQ_NA69,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA70,RF_EQ_NA70,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA71,RF_EQ_NA71,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA72,RF_EQ_NA72,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA73,RF_EQ_NA73,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA74,RF_EQ_NA74,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA75,RF_EQ_NA75,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA76,RF_EQ_NA76,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA77,RF_EQ_NA77,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA78,RF_EQ_NA78,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA79,RF_EQ_NA79,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA80,RF_EQ_NA80,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA81,RF_EQ_NA81,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA82,RF_EQ_NA82,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA83,RF_EQ_NA83,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA84,RF_EQ_NA84,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA85,RF_EQ_NA85,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA86,RF_EQ_NA86,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA87,RF_EQ_NA87,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA88,RF_EQ_NA88,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA89,RF_EQ_NA89,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA90,RF_EQ_NA90,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA91,RF_EQ_NA91,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA92,RF_EQ_NA92,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA93,RF_EQ_NA93,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA94,RF_EQ_NA94,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA95,RF_EQ_NA95,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA96,RF_EQ_NA96,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA97,RF_EQ_NA97,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA98,RF_EQ_NA98,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA99,RF_EQ_NA99,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA100,RF_EQ_NA100,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA101,RF_EQ_NA101,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA102,RF_EQ_NA102,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA103,RF_EQ_NA103,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA104,RF_EQ_NA104,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA105,RF_EQ_NA105,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA106,RF_EQ_NA106,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA107,RF_EQ_NA107,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA108,RF_EQ_NA108,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA109,RF_EQ_NA109,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA110,RF_EQ_NA110,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA111,RF_EQ_NA111,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA112,RF_EQ_NA112,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA113,RF_EQ_NA113,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA114,RF_EQ_NA114,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA115,RF_EQ_NA115,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA116,RF_EQ_NA116,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA117,RF_EQ_NA117,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA118,RF_EQ_NA118,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA119,RF_EQ_NA119,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA120,RF_EQ_NA120,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA121,RF_EQ_NA121,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA122,RF_EQ_NA122,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA123,RF_EQ_NA123,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA124,RF_EQ_NA124,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA125,RF_EQ_NA125,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA126,RF_EQ_NA126,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA127,RF_EQ_NA127,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA128,RF_EQ_NA128,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA129,RF_EQ_NA129,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA130,RF_EQ_NA130,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA131,RF_EQ_NA131,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA132,RF_EQ_NA132,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA133,RF_EQ_NA133,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA134,RF_EQ_NA134,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA135,RF_EQ_NA135,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA136,RF_EQ_NA136,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA137,RF_EQ_NA137,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA138,RF_EQ_NA138,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA139,RF_EQ_NA139,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA140,RF_EQ_NA140,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA141,RF_EQ_NA141,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA142,RF_EQ_NA142,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA143,RF_EQ_NA143,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA144,RF_EQ_NA144,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA145,RF_EQ_NA145,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA146,RF_EQ_NA146,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA147,RF_EQ_NA147,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA148,RF_EQ_NA148,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA149,RF_EQ_NA149,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA150,RF_EQ_NA150,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA151,RF_EQ_NA151,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA152,RF_EQ_NA152,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA153,RF_EQ_NA153,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA154,RF_EQ_NA154,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA155,RF_EQ_NA155,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA156,RF_EQ_NA156,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA157,RF_EQ_NA157,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA158,RF_EQ_NA158,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA159,RF_EQ_NA159,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA160,RF_EQ_NA160,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA161,RF_EQ_NA161,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA162,RF_EQ_NA162,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA163,RF_EQ_NA163,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA164,RF_EQ_NA164,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA165,RF_EQ_NA165,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA166,RF_EQ_NA166,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA167,RF_EQ_NA167,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA168,RF_EQ_NA168,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA169,RF_EQ_NA169,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA170,RF_EQ_NA170,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA171,RF_EQ_NA171,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA172,RF_EQ_NA172,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA173,RF_EQ_NA173,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA174,RF_EQ_NA174,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA175,RF_EQ_NA175,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA176,RF_EQ_NA176,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA177,RF_EQ_NA177,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA178,RF_EQ_NA178,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA179,RF_EQ_NA179,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA180,RF_EQ_NA180,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA181,RF_EQ_NA181,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA182,RF_EQ_NA182,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA183,RF_EQ_NA183,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA184,RF_EQ_NA184,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
Item,RF_EQ_NA185,RF_EQ_NA185,RF_EQ,Riskfactor Equity NorthAmerica,GBM,0,0.16,-0.5,4
