9947.830078	34.18	64.55	144.13	35.06	31.19	102.5	17.54	922.312	13.8207	493.5	1.3567	13.68	0.5923	1.1345	2.5549	0.1	1.63	2.59	14.15	0.0434
9987.19043	34.3	64.55	144.13	35.06	31.19	102.5	17.54	915.529	13.9608	490	1.3642	12.84	0.5923	1.1345	2.5549	0.11	1.66	2.6	13.22	0.0434
9987.19043	34.3	64.55	144.13	35.06	31.19	102.5	17.54	915.529	13.9608	480	1.3642	12.84	0.5923	1.1345	2.5549	0.11	1.66	2.6	13.22	0.0432
9987.19043	34.3	64.55	144.13	35.06	31.19	102.5	17.54	915.529	13.9608	489	1.3642	12.84	0.5923	1.1345	2.5549	0.11	1.66	2.6	13.22	0.0429
10008.629883	34.52	65.33	144.13	35.06	31.45	102.5	17.54	922.505	14.0257	480	1.3608	12.58	0.5923	1.1345	2.5549	0.11	1.69	2.62	12.77	0.0427
10028.799805	34.46	65.33	144.13	35.06	31.45	102.5	17.74	929.658	14.0273	481.1	1.3547	12.16	0.5923	1.1345	2.5549	0.11	1.71	2.64	12.37	0.0427
9949.80957	34.46	65.33	144.13	35.06	31.45	103.77	17.74	932.122	14.1875	453.1	1.3547	12.76	0.5923	1.1345	2.5549	0.11	1.7	2.65	12.36	0.0425
9938.700195	34.25	65.33	144.13	35.06	31.45	103.77	17.74	934.823	14.2942	425	1.3528	12.48	0.5923	1.1345	2.5549	0.1	1.66	2.58	12.91	0.0423
9912.870117	34.2	65.33	144.13	35.06	31.45	103.72	17.74	940.038	14.4651	428	1.3534	12.85	0.5923	1.1345	2.5549	0.11	1.7	2.6	12.52	0.0421
9912.870117	34.2	65.33	144.13	35.06	31.45	103.72	17.74	940.038	14.4651	410.1	1.3534	12.85	0.5923	1.1345	2.5549	0.11	1.7	2.6	12.52	0.0422
9912.870117	34.2	65.33	144.13	35.06	31.45	103.72	17.74	940.038	14.4651	428	1.3534	12.85	0.5923	1.1345	2.5549	0.11	1.7	2.6	12.52	0.0385
9883.980469	34.2	65.33	144.13	35.06	31.5	103.72	17.74	941.187	14.522	439	1.3532	13.52	0.5923	1.1345	2.5549	0.11	1.71	2.61	12.41	0.0385
9920.320312	34.2	64.88	144.13	35.06	31.5	103.72	17.74	935.977	14.411	445	1.3568	13.05	0.5923	1.1345	2.5549	0.11	1.77	2.66	12.53	0.0383
9930.330078	34.28	64.88	144.13	35.06	31.49	104.99	17.74	935.29	14.5416	447	1.3563	12.98	0.5923	1.1345	2.5549	0.1	1.71	2.61	12.11	0.038
10004	34.53	64.88	144.13	35.06	31.49	104.99	17.74	948.225	14.6349	440	1.362	11.97	0.5923	1.1345	2.5549	0.09	1.71	2.64	14.48	0.0381
9987.240234	34.6	64.88	144.13	35.06	31.43	104.99	17.74	966.353	15.1729	435	1.3588	11.58	0.5923	1.1345	2.5549	0.09	1.71	2.63	12.79	0.0379
9987.240234	34.6	64.88	144.13	35.06	31.43	104.99	17.74	966.353	15.1729	439	1.3588	11.58	0.5923	1.1345	2.5549	0.09	1.71	2.63	12.79	0.0376
9987.240234	34.6	64.88	144.13	35.06	31.43	104.99	17.74	966.353	15.1729	439	1.3588	11.58	0.5923	1.1345	2.5549	0.09	1.71	2.63	12.79	0.0374
9920.919922	34.36	64.88	144.13	35.06	31.43	104.99	17.74	966.804	15.2742	436.02	1.3596	12.39	0.5923	1.1345	2.5549	0.1	1.72	2.63	12.93	0.0372
9938.080078	34.36	64.88	144.13	35.06	31.43	104.99	17.74	968.702	15.5055	433	1.3618	12	0.5923	1.1345	2.5549	0.12	1.7	2.59	12.96	0.0373
9867.75	34.36	64.12	144.13	35.06	31.43	104.9	17.68	965.501	15.2738	415	1.3615	12.73	0.5923	1.1345	2.5549	0.11	1.68	2.57	12.92	0.0369
9804.900391	34.36	64.12	144.13	35.06	31.43	105.78	17.68	965.445	15.2993	418.5	1.3606	13.12	0.5923	1.1345	2.5549	0.11	1.64	2.53	12.76	0.0369
9815.169922	33.71	64.12	144.13	35.06	31.43	105.61	17.76	966.192	15.4569	434.85	1.362	13.28	0.5923	1.1345	2.5549	0.1	1.64	2.54	12.64	0.0369
9815.169922	33.71	64.12	144.13	35.06	31.43	105.61	17.76	966.192	15.4569	430.1	1.362	13.28	0.5923	1.1345	2.5549	0.1	1.64	2.54	12.64	0.0365
9815.169922	33.71	64.12	144.13	35.06	31.43	105.61	17.76	966.192	15.4569	438.86	1.362	13.28	0.5923	1.1345	2.5549	0.1	1.64	2.54	12.64	0.0362
9833.070312	33.8	64.18	151.72	35.06	31.43	105.61	17.76	962.665	15.2883	469.5	1.3658	13.19	0.5127	0.9245	2.2769	0.11	1.62	2.53	14.01	0.036
9902.410156	33.8	64.18	151.72	37.29	31.43	105.61	17.76	969.473	15.397	470	1.3688	12.54	0.5127	0.9245	2.2769	0.11	1.66	2.58	13.74	0.0359
9911.269531	33.98	64.18	151.72	37.29	31.43	105.61	17.76	971.439	15.3993	475	1.3656	12.13	0.5127	0.9245	2.2769	0.12	1.71	2.64	13.89	0.0359
10029.429688	33.98	64.18	151.72	37.29	31.43	105.61	17.76	968.038	15.3835	470	1.3646	10.88	0.5127	0.9245	2.2769	0.11	1.74	2.65	12.99	0.0355
10009.080078	33.98	64.18	151.72	37.29	31.43	106.72	17.78	970.893	15.5431	455	1.3588	10.8	0.5127	0.9245	2.2769	0.11	1.74	2.65	12.99	0.0356
10009.080078	33.98	64.18	151.72	37.29	31.43	106.72	17.78	970.893	15.5431	462.98	1.3588	10.8	0.5127	0.9245	2.2769	0.11	1.74	2.65	12.99	0.036
10009.080078	33.98	64.18	151.72	37.29	31.43	106.72	17.78	970.893	15.5431	463	1.3588	10.8	0.5127	0.9245	2.2769	0.11	1.74	2.65	12.99	0.0356
9906.070312	33.98	64.18	153.77	37.75	31.43	106.72	17.78	965.654	15.4089	455.5	1.3592	11.8	0.5127	0.9245	2.2769	0.12	1.74	2.63	12.99	0.0355
9772.669922	33.98	63.82	153.77	37.75	31.43	106.35	17.72	972.008	15.5068	457.98	1.3589	13.11	0.5127	0.9245	2.2769	0.11	1.7	2.58	12.83	0.0352
9808.200195	33.98	63.82	153.77	37.75	31.43	106.35	17.72	971.039	15.5253	458	1.3603	12.76	0.5127	0.9245	2.2769	0.11	1.68	2.57	13.05	0.0349
9659.129883	32.96	63.08	153.77	37.75	31.43	106.35	17.84	985.695	15.7926	455.99	1.3604	13.97	0.5127	0.9245	2.2769	0.1	1.66	2.55	12.91	0.0348
9666.339844	33.11	63.08	153.77	37.75	31.43	106.35	17.84	981.113	15.744	465.2	1.3595	14.01	0.5127	0.9245	2.2769	0.11	1.65	2.53	13.27	0.0349
9666.339844	33.11	63.08	153.77	37.75	31.43	106.35	17.84	981.113	15.744	464	1.3595	14.01	0.5127	0.9245	2.2769	0.11	1.65	2.53	13.27	0.0352
9666.339844	33.11	63.08	153.77	37.75	31.43	106.35	17.84	981.113	15.744	460	1.3595	14.01	0.5127	0.9245	2.2769	0.11	1.65	2.53	13.27	0.0353
9783.009766	33.16	63.49	153.77	37.75	31.43	106.35	17.84	958.814	15.5026	459.99	1.3627	13.21	0.5127	0.9245	2.2769	0.11	1.68	2.55	14.23	0.0354
9719.410156	33.07	63.49	153.77	37.75	32.31	106.35	17.84	963.094	15.3829	455	1.3613	13.81	0.5127	0.9245	2.2769	0.11	1.7	2.56	14.73	0.035
9859.269531	33.4	63.49	153.77	37.75	32.31	106.35	18.08	961.496	15.2937	459	1.3532	12.64	0.5127	0.9245	2.2769	0.11	1.71	2.55	14.67	0.0351
9753.879883	33.4	63.85	153.77	37.75	32.31	106.35	18.18	962.96	15.3607	456	1.3525	12.64	0.5127	0.9245	2.2769	0.1	1.65	2.47	15.52	0.0351
9720.019531	33.4	63.85	153.77	37.75	32.31	105.94	18.18	967.187	15.4847	459	1.3525	14.18	0.5127	0.9245	2.2769	0.1	1.69	2.5	14.35	0.0351
9720.019531	33.4	63.85	153.77	37.75	32.31	105.94	18.18	967.187	15.4847	460.45	1.3525	14.18	0.5127	0.9245	2.2769	0.1	1.69	2.5	14.35	0.0349
9720.019531	33.4	63.85	153.77	37.75	32.31	105.94	18.18	967.187	15.4847	460.5	1.3525	14.18	0.5127	0.9245	2.2769	0.1	1.69	2.5	14.35	0.0348
9612.049805	33.4	63.85	153.77	37.75	32.31	105.94	18.23	970.188	15.4773	459.98	1.3518	15.11	0.5127	0.9245	2.2769	0.11	1.7	2.49	14.69	0.0353
9734.330078	33.02	64.13	153.77	37.75	32.31	105.94	18.23	973.078	15.4331	460	1.3481	13.8	0.5127	0.9245	2.2769	0.11	1.68	2.48	14.62	0.0367
9753.55957	33.02	64.3	153.77	37.75	32.31	105.94	18.23	970.975	15.5325	462.55	1.3465	13.5	0.5127	0.9245	2.2769	0.11	1.67	2.48	14.07	0.0373
9794.05957	33.02	64.3	153.77	37.75	32.31	105.94	18.23	959.725	15.4657	452	1.3472	13.13	0.5127	0.9245	2.2769	0.11	1.72	2.52	14.33	0.0372
9644.009766	32.53	64.3	153.77	37.75	32.31	105.94	18.23	963.499	15.2119	450	1.344	14.34	0.5127	0.9245	2.2769	0.11	1.69	2.48	14.68	0.0373
9644.009766	32.53	64.3	153.77	37.75	32.31	105.94	18.23	963.499	15.2119	444.11	1.344	14.34	0.5127	0.9245	2.2769	0.11	1.69	2.48	14.68	0.038
9644.009766	32.53	64.3	153.77	37.75	32.31	105.94	18.23	963.499	15.2119	443	1.344	14.34	0.5127	0.9245	2.2769	0.11	1.69	2.48	14.68	0.0372
9598.169922	32.53	64.45	155.67	37.75	32.31	105.94	18.23	970.827	15.3508	445	1.3433	14.72	0.5127	0.9245	2.2769	0.11	1.73	2.5	14.55	0.0372
9653.629883	32.53	64.45	155.67	37.75	32.31	105.94	18.23	968.65	15.3617	435.1	1.3429	14.17	0.5127	0.9245	2.2769	0.12	1.7	2.47	15.05	0.0376
9593.679688	32.53	64.45	155.67	37.75	32.31	106.39	18.22	967.633	15.3272	425	1.3401	14.78	0.5127	0.9245	2.2769	0.13	1.77	2.57	14.85	0.0372
9407.480469	31.6	64.45	155.67	37.75	32.31	106.39	18.22	960.145	15.4553	440	1.3379	16.549999	0.4875	0.8217	2.1607	0.12	1.76	2.58	15.46	0.0366
9210.080078	31.16	62.46	155.67	37.75	32.31	106.39	18.22	962.614	15.1836	440	1.3395	17.530001	0.4875	0.8217	2.1607	0.13	1.67	2.52	14.37	0.0363
9210.080078	31.16	62.46	155.67	37.75	32.31	106.39	18.22	962.614	15.1836	447.9	1.3395	17.530001	0.4875	0.8217	2.1607	0.13	1.67	2.52	14.37	0.0357
9154.139648	31.34	62.46	155.67	37.75	32.31	106.39	17.95	961.624	15.1639	439	1.3422	17.139999	0.4875	0.8217	2.1607	0.12	1.66	2.51	14.17	0.0353
9189.740234	31.08	62.46	155.67	37.75	32.31	106.39	17.95	960.704	15.0836	439	1.3382	16.52	0.4875	0.8217	2.1607	0.12	1.66	2.49	14.76	0.0351
9130.040039	30.9	62.46	155.67	37.75	32.31	104.94	17.73	978.359	14.8231	435.4	1.3345	17.08	0.4875	0.8217	2.1607	0.11	1.66	2.49	14.51	0.0352
9038.969727	30.9	61.69	155.67	37.75	32.31	104.94	17.73	978.228	15.0045	441	1.3368	18.110001	0.4875	0.8217	2.1607	0.11	1.6	2.43	14.82	0.0349
9009.320312	30.32	61.69	155.67	37.02	32.31	105.64	17.73	977.352	15.028	440	1.3388	18.450001	0.4875	0.8217	2.1607	0.1	1.62	2.44	14.85	0.0346
9009.320312	30.32	61.69	155.67	37.02	32.31	105.64	17.73	977.352	15.028	439	1.3388	18.450001	0.4875	0.8217	2.1607	0.1	1.62	2.44	14.85	0.0344
9009.320312	30.32	61.69	155.67	37.02	32.31	105.64	17.73	977.352	15.028	435.56	1.3388	18.450001	0.4875	0.8217	2.1607	0.1	1.62	2.44	14.85	0.0341
9180.740234	30.76	61.69	155.67	37.02	32.31	105.64	17.73	976.653	14.8223	433	1.3386	17.030001	0.4875	0.8217	2.1607	0.1	1.62	2.44	14.49	0.034
9069.469727	30.76	61.7	155.67	37.02	32.31	105.64	18.02	985.138	15.0525	426	1.3346	17.440001	0.4875	0.8217	2.1607	0.1	1.63	2.46	14.35	0.0335
9198.879883	30.9	61.7	155.67	37.02	32.31	105.64	18.06	980.055	14.8974	412	1.336	16.41	0.4875	0.8217	2.1607	0.1	1.59	2.43	13.53	0.033
9225.099609	30.9	62.23	154.66	37.02	32.31	105.05	18.06	980.078	14.8486	394	1.3373	15.82	0.4875	0.8217	2.1607	0.1	1.58	2.4	12.55	0.0327
9092.599609	30.7	62.23	154.66	37.02	32.31	104.2	18.22	967.959	14.849	388	1.3388	15.82	0.4875	0.8217	2.1607	0.09	1.55	2.34	13.33	0.0327
9092.599609	30.7	62.23	154.66	37.02	32.31	104.2	18.22	967.959	14.849	403	1.3388	15.82	0.4875	0.8217	2.1607	0.09	1.55	2.34	13.33	0.0327
9092.599609	30.7	62.23	154.66	37.02	32.31	104.2	18.22	967.959	14.849	373.2	1.3388	15.82	0.4875	0.8217	2.1607	0.09	1.55	2.34	13.33	0.0322
9245.330078	31.14	62.23	154.66	37.02	32.31	104.2	18.19	969.895	14.631	350	1.3383	15.94	0.4875	0.8217	2.1607	0.1	1.58	2.39	13.46	0.0327
9334.280273	31.27	62.84	154.66	37.02	32.31	104.2	18.19	972.983	14.729	375	1.3354	15.34	0.4875	0.8217	2.1607	0.11	1.59	2.4	13.43	0.0325
9314.570312	31.27	62.84	154.66	37.02	32.31	105.11	18.19	974.564	14.623	395	1.3284	15.46	0.4875	0.8217	2.1607	0.12	1.65	2.43	13.51	0.032
9401.530273	31.27	63.22	158.98	37.02	32.31	105.11	18.19	960.785	14.63	410	1.3262	14.75	0.4875	0.8217	2.1607	0.1	1.64	2.41	13.84	0.0314
9339.169922	31.27	63.22	158.98	37.02	32.31	105.29	18.19	964.181	14.687	410	1.3267	15.48	0.4875	0.8217	2.1607	0.1	1.68	2.4	13.46	0.0311
9510.139648	32.03	63.22	160.64	37.02	32.31	105.29	18.19	964.181	14.687	389	1.32	14.58	0.4875	0.8217	2.1607	0.11	1.69	2.39	13.55	0.0311
9588.150391	32.03	63.22	160.28	37.02	32.31	105.29	18.66	974.39	14.766	394.9	1.3192	14.04	0.4875	0.8217	2.1607	0.12	1.68	2.39	13.24	0.031
9569.709961	32.03	63.22	160.28	37.02	32.31	105.29	18.66	973.477	14.656	394.98	1.3177	14.45	0.4875	0.8217	2.1607	0.11	1.65	2.37	12.72	0.0316
9462.55957	32.03	63.22	160.28	37.02	33.99	106.3	18.66	980.943	14.989	394.98	1.3178	15.51	0.4875	0.8217	2.1607	0.11	1.63	2.34	12.9	0.032
9470.169922	32.03	63.22	160.28	37.02	33.99	106.3	18.66	975.531	14.767	392	1.3188	15.79	0.4875	0.8217	2.1607	0.09	1.63	2.35	12.85	0.0325
9470.169922	32.03	63.22	160.28	37.02	33.99	106.3	18.66	975.531	14.767	389.89	1.3188	15.79	0.4875	0.8217	2.1607	0.09	1.63	2.35	12.85	0.0321
9470.169922	32.03	63.22	160.28	37.02	33.99	106.3	18.66	975.531	14.767	372	1.3188	15.79	0.4691	0.7256	1.9907	0.09	1.63	2.35	12.85	0.0318
9479.030273	32.03	64.29	161.55	38.56	33.99	106.3	18.66	979.444	14.835	370	1.3133	15.96	0.4691	0.7256	1.9907	0.09	1.63	2.35	12.85	0.0312
9507.019531	32.03	64.29	161.55	38.56	34.18	106.3	18.68	965.701	14.639	365	1.3115	15.8	0.4691	0.7256	1.9907	0.1	1.69	2.42	14.05	0.0309
9626.490234	32.59	64.29	161.55	38.56	34.63	105.83	18.68	962.723	14.528	368.97	1.3151	15.02	0.4691	0.7256	1.9907	0.11	1.69	2.41	13.44	0.0309
9724.259766	32.59	64.29	161.55	38.56	34.63	105.83	18.68	977.475	14.637	383.99	1.3015	14.43	0.4691	0.7256	1.9907	0.1	1.71	2.45	14.01	0.031
9747.019531	32.59	65.21	161.55	38.56	34.63	105.83	18.68	975.873	14.77	375	1.2948	14.29	0.4691	0.7256	1.9907	0.1	1.69	2.46	13.27	0.0313
9747.019531	32.59	65.21	161.55	38.56	34.63	105.83	18.68	975.873	14.77	378.98	1.2948	14.29	0.4691	0.7256	1.9907	0.1	1.69	2.46	13.27	0.0314
9747.019531	32.59	65.21	161.55	38.56	34.63	105.83	18.68	975.873	14.77	374	1.2948	14.29	0.4691	0.7256	1.9907	0.1	1.69	2.46	13.27	0.0315
9758.030273	33.21	65.45	161.55	38.56	35.16	105.83	19.02	972.651	14.8243	374	1.2947	14.4	0.4691	0.7256	1.9907	0.1	1.72	2.48	14.47	0.0311
9710.700195	33.21	65.45	164.89	38.56	34.99	105.83	19.02	974.507	14.7435	374	1.2902	14.43	0.4691	0.7256	1.9907	0.11	1.76	2.5	15.36	0.0313
9700.169922	33.21	65.45	164.89	38.56	34.99	106.6	18.84	967.967	14.6784	373	1.2929	14.41	0.4691	0.7256	1.9907	0.11	1.79	2.54	15.89	0.0309
9691.280273	33.21	65.45	164.89	38.56	34.99	106.6	18.7	959.754	14.4782	377.99	1.2928	14.41	0.4691	0.7256	1.9907	0.11	1.79	2.54	16.42	0.0305
9651.129883	32.71	65.45	164.89	38.55	33.95	103.86	18.6	951.847	14.4183	372	1.2931	14.01	0.4691	0.7256	1.9907	0.11	1.83	2.62	17.86	0.0305
9651.129883	32.71	65.45	164.89	38.55	33.95	103.86	18.6	951.847	14.4183	370.99	1.2931	14.01	0.4691	0.7256	1.9907	0.11	1.83	2.62	17.86	0.0302
9651.129883	32.71	65.45	164.89	38.55	33.95	103.86	18.6	951.847	14.4183	370	1.2931	14.01	0.4691	0.7256	1.9907	0.11	1.83	2.62	17.86	0.0302
9659.629883	32.73	65.45	162.69	38.55	33.95	103.86	18.6	953.162	14.4261	370.99	1.2911	14.38	0.4691	0.7256	1.9907	0.11	1.8	2.6	16.5	0.0302
9632.929688	32.55	64.75	162.49	38.55	33.29	103.86	18.6	951.838	14.4866	362.23	1.2949	14.65	0.4691	0.7256	1.9907	0.13	1.78	2.6	16.58	0.0298
9661.5	32.71	64.75	162.49	38.55	33.29	104.88	18.6	953.704	14.3783	353.5	1.2956	14.25	0.4691	0.7256	1.9907	0.12	1.82	2.62	17.14	0.0299
9798.129883	32.71	64.75	162.49	38.55	33.29	104.88	18.34	946.491	14.3656	333	1.2872	13.84	0.4691	0.7256	1.9907	0.12	1.85	2.63	15.5	0.0302
9799.259766	33.32	64.75	166	38.55	33.81	104.88	18.34	948.853	14.3401	315	1.2852	12.8	0.4691	0.7256	1.9907	0.11	1.83	2.59	16.9	0.0302
